movieId,title,genres,avg_rating,rating_count,tmdbId,all_tags,content_text
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,2.9464285714285716,28.0,3036.0,gothic,dramahorrorsci-fi mary shelley's frankenstein (frankenstein) gothic
274,Man of the House (1995),Comedy,2.9285714285714284,7.0,40490.0,,comedy man of the house
275,Mixed Nuts (1994),Comedy,2.0,6.0,24070.0,,comedy mixed nuts
276,Milk Money (1994),Comedy|Romance,3.25,22.0,8986.0,,comedyromance milk money
277,Miracle on 34th Street (1994),Drama,3.223684210526316,38.0,10510.0,christmas,drama miracle on 34th street christmas
278,Miami Rhapsody (1995),Comedy,1.5,2.0,17402.0,,comedy miami rhapsody
279,My Family (1995),Drama,3.0,2.0,38722.0,in netflix queue,drama my family in netflix queue
280,Murder in the First (1995),Drama|Thriller,4.076923076923077,13.0,8438.0,prison,dramathriller murder in the first prison
281,Nobody's Fool (1994),Comedy|Drama|Romance,3.7857142857142856,14.0,11593.0,,comedydramaromance nobody's fool
282,Nell (1994),Drama,3.3375,40.0,1945.0,disability twins,drama nell disability twins
283,New Jersey Drive (1995),Crime|Drama,3.6666666666666665,3.0,39310.0,,crimedrama new jersey drive
284,New York Cop (Nyû Yôku no koppu) (1993),Action|Crime,4.5,1.0,109560.0,,actioncrime new york cop (nyû yôku no koppu)
285,Beyond Bedlam (1993),Drama|Horror,4.0,1.0,56428.0,,dramahorror beyond bedlam
287,Nina Takes a Lover (1994),Comedy|Romance,3.0,1.0,131957.0,,comedyromance nina takes a lover
288,Natural Born Killers (1994),Action|Crime|Thriller,3.233695652173913,92.0,241.0,brutality controversial dark comedy psychedelic satire stylized,actioncrimethriller natural born killers brutality controversial dark comedy psychedelic satire stylized
289,Only You (1994),Comedy|Romance,3.5625,8.0,9058.0,,comedyromance only you
290,Once Were Warriors (1994),Crime|Drama,4.035714285714286,14.0,527.0,in netflix queue,crimedrama once were warriors in netflix queue
291,Poison Ivy II (1996),Drama|Thriller,2.3333333333333335,3.0,18220.0,,dramathriller poison ivy ii
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,3.4257425742574257,101.0,6950.0,,actiondramasci-fithriller outbreak
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,4.018796992481203,133.0,101.0,assassin jean reno hit men action assassination assassins awkward romance corruption crime disturbing drama french friendship gary oldman great acting guns hitman humorous imdb top 250 lolita theme loneliness love story luc besson natalie portman organized crime police police corruption quirky sniper tense touching unique,actioncrimedramathriller léon: the professional (a.k.a. the professional) (léon) assassin jean reno hit men action assassination assassins awkward romance corruption crime disturbing drama french friendship gary oldman great acting guns hitman humorous imdb top 250 lolita theme loneliness love story luc besson natalie portman organized crime police police corruption quirky sniper tense touching unique
294,"Perez Family, The (1995)",Comedy|Romance,3.0,2.0,63020.0,,"comedyromance perez family, the"
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,3.0,1.0,2307.0,,"comedyromance pyromaniac's love story, a"
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,4.197068403908795,307.0,680.0,good dialogue great soundtrack non-linear cult film drugs quentin tarantino tarantino hit men 1990s achronological action action packed aggressive amazing amazing dialogues anthology assassin atmospheric awesome bad ass bad language bad-ass bible biblical references big boys with guns big name actors black comedy black humor black humour blood blood splatters bloody bruce willis brutality casual violence character development characters classic classic movie coke comedy conversation cool cool style crime crime scene scrubbing cult cult classic dance dancing dark dark comedy dark humor dialogue different diner disjointed timeline disturbing drama drug overdose drugs & music ensemble cast entertaining entirely dialogue episodic exciting fast paced fast-paced film noir film-noir foul language fun funny gangster gangsters genius golden watch good music gore great acting great dialogue gritty guns harvey keitel heroin highly quotable hitman homosexuality humour iconic imdb top 250 innovative intellectual intelligent intense interesting intertwining storylines interwoven storylines ironic irony john travolta killer-as-protagonist los angeles mafia masterpiece meaningless violence milkshake mobster mobsters monologue motherfucker multiple stories multiple storylines neo-noir noir non-linear timeline nonlinear nonlinear narrative nonlinear storyline nonlinear timeline notable soundtrack offensive organised crime organized crime original original plot out of order palme d'or parody philosophical pop culture references psychological pulp quirky quotable r:disturbing violent content including rape r:disturbing violent images r:graphic sexuality r:some violence r:strong bloody violence r:strong language r:sustained strong stylized violence r:violence random rape retro roger avary royal with cheese samuel l. jackson sarcasm satire sexy smart writing sophisticated soundtrack splatter steve buscemi storytelling stylish stylized suspense thought-provoking thriller travolta twist ending uma thurman unique unpredictable unusual very funny violence violent witty,comedycrimedramathriller pulp fiction good dialogue great soundtrack non-linear cult film drugs quentin tarantino tarantino hit men 1990s achronological action action packed aggressive amazing amazing dialogues anthology assassin atmospheric awesome bad ass bad language bad-ass bible biblical references big boys with guns big name actors black comedy black humor black humour blood blood splatters bloody bruce willis brutality casual violence character development characters classic classic movie coke comedy conversation cool cool style crime crime scene scrubbing cult cult classic dance dancing dark dark comedy dark humor dialogue different diner disjointed timeline disturbing drama drug overdose drugs & music ensemble cast entertaining entirely dialogue episodic exciting fast paced fast-paced film noir film-noir foul language fun funny gangster gangsters genius golden watch good music gore great acting great dialogue gritty guns harvey keitel heroin highly quotable hitman homosexuality humour iconic imdb top 250 innovative intellectual intelligent intense interesting intertwining storylines interwoven storylines ironic irony john travolta killer-as-protagonist los angeles mafia masterpiece meaningless violence milkshake mobster mobsters monologue motherfucker multiple stories multiple storylines neo-noir noir non-linear timeline nonlinear nonlinear narrative nonlinear storyline nonlinear timeline notable soundtrack offensive organised crime organized crime original original plot out of order palme d'or parody philosophical pop culture references psychological pulp quirky quotable r:disturbing violent content including rape r:disturbing violent images r:graphic sexuality r:some violence r:strong bloody violence r:strong language r:sustained strong stylized violence r:violence random rape retro roger avary royal with cheese samuel l. jackson sarcasm satire sexy smart writing sophisticated soundtrack splatter steve buscemi storytelling stylish stylized suspense thought-provoking thriller travolta twist ending uma thurman unique unpredictable unusual very funny violence violent witty
298,Pushing Hands (Tui shou) (1992),Drama,2.0,1.0,25296.0,,drama pushing hands (tui shou)
299,Priest (1994),Drama,4.0,4.0,40156.0,,drama priest
300,Quiz Show (1994),Drama,3.5185185185185186,81.0,11450.0,tv,drama quiz show tv
301,Picture Bride (Bijo photo) (1994),Drama|Romance,4.0,1.0,30304.0,,dramaromance picture bride (bijo photo)
302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,3.2,5.0,10452.0,,"dramaromance queen margot (reine margot, la)"
303,"Quick and the Dead, The (1995)",Action|Thriller|Western,2.953125,32.0,12106.0,,"actionthrillerwestern quick and the dead, the"
304,Roommates (1995),Comedy|Drama,3.6666666666666665,3.0,161495.0,,comedydrama roommates
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,2.8333333333333335,9.0,3586.0,,comedy ready to wear (pret-a-porter)
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,4.21875,16.0,110.0,,drama three colors: red (trois couleurs: rouge)
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,3.8958333333333335,24.0,108.0,death,drama three colors: blue (trois couleurs: bleu) death
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,4.025,20.0,109.0,marriage cynical,comedydrama three colors: white (trzy kolory: bialy) marriage cynical
310,Rent-a-Kid (1995),Comedy,3.0,1.0,36357.0,,comedy rent-a-kid
311,Relative Fear (1994),Horror|Thriller,3.0,1.0,92769.0,,horrorthriller relative fear
312,Stuart Saves His Family (1995),Comedy,1.4444444444444444,9.0,28033.0,,comedy stuart saves his family
313,"Swan Princess, The (1994)",Animation|Children,3.3333333333333335,3.0,22586.0,,"animationchildren swan princess, the"
314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,3.75,16.0,14334.0,,"childrendramafantasymystery secret of roan inish, the"
315,"Specialist, The (1994)",Action|Drama|Thriller,3.0789473684210527,38.0,2636.0,,"actiondramathriller specialist, the"
316,Stargate (1994),Action|Adventure|Sci-Fi,3.375,140.0,2164.0,time travel,actionadventuresci-fi stargate time travel
317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,3.2037037037037037,81.0,11395.0,christmas,"comedydramafantasy santa clause, the christmas"
318,"Shawshank Redemption, The (1994)",Crime|Drama,4.429022082018927,317.0,278.0,prison stephen king wrongful imprisonment morgan freeman,"crimedrama shawshank redemption, the prison stephen king wrongful imprisonment morgan freeman"
319,Shallow Grave (1994),Comedy|Drama|Thriller,3.6,20.0,9905.0,,comedydramathriller shallow grave
320,Suture (1993),Film-Noir|Thriller,3.0,1.0,87078.0,,film-noirthriller suture
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,4.0,2.0,12527.0,,drama strawberry and chocolate (fresa y chocolate)
322,Swimming with Sharks (1995),Comedy|Drama,3.55,10.0,20306.0,,comedydrama swimming with sharks
324,"Sum of Us, The (1994)",Comedy|Drama,4.0,1.0,36614.0,,"comedydrama sum of us, the"
325,National Lampoon's Senior Trip (1995),Comedy,2.5,7.0,27993.0,,comedy national lampoon's senior trip
326,To Live (Huozhe) (1994),Drama,4.0,3.0,31439.0,in netflix queue,drama to live (huozhe) in netflix queue
327,Tank Girl (1995),Action|Comedy|Sci-Fi,2.823529411764706,34.0,9067.0,,actioncomedysci-fi tank girl
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,3.15,10.0,9059.0,,horrorthriller tales from the crypt presents: demon knight
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,3.3935185185185186,108.0,193.0,enterprise,adventuredramasci-fi star trek: generations enterprise
330,Tales from the Hood (1995),Action|Crime|Horror,3.0,6.0,25066.0,,actioncrimehorror tales from the hood
331,Tom & Viv (1994),Drama,3.0,2.0,46797.0,,drama tom & viv
332,Village of the Damned (1995),Horror|Sci-Fi,2.8333333333333335,12.0,12122.0,,horrorsci-fi village of the damned
333,Tommy Boy (1995),Comedy,3.78,50.0,11381.0,,comedy tommy boy
334,Vanya on 42nd Street (1994),Drama,4.2,5.0,32636.0,,drama vanya on 42nd street
335,Underneath (1995),Mystery|Thriller,3.5,2.0,36141.0,,mysterythriller underneath
336,"Walking Dead, The (1995)",Drama|War,3.0,1.0,95963.0,,"dramawar walking dead, the"
337,What's Eating Gilbert Grape (1993),Drama,3.7662337662337664,77.0,1587.0,mental illness,drama what's eating gilbert grape mental illness
338,Virtuosity (1995),Action|Sci-Fi|Thriller,2.8421052631578947,19.0,9271.0,serial killer,actionsci-fithriller virtuosity serial killer
339,While You Were Sleeping (1995),Comedy|Romance,3.4693877551020407,98.0,2064.0,coma,comedyromance while you were sleeping coma
340,"War, The (1994)",Adventure|Drama|War,3.4,5.0,19855.0,,"adventuredramawar war, the"
341,Double Happiness (1994),Drama,4.0,2.0,60855.0,,drama double happiness
342,Muriel's Wedding (1994),Comedy,3.272727272727273,33.0,236.0,australia weddings,comedy muriel's wedding australia weddings
343,"Baby-Sitters Club, The (1995)",Children,2.9,5.0,48287.0,,"children baby-sitters club, the"
344,Ace Ventura: Pet Detective (1994),Comedy,3.040372670807453,161.0,3049.0,,comedy ace ventura: pet detective
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,3.5972222222222223,36.0,2759.0,cross dressing men in drag remade,"comedydrama adventures of priscilla, queen of the desert, the cross dressing men in drag remade"
346,Backbeat (1993),Drama|Musical,3.5,6.0,12635.0,,dramamusical backbeat
347,Bitter Moon (1992),Drama|Film-Noir|Romance,3.5,6.0,10497.0,,dramafilm-noirromance bitter moon
348,Bullets Over Broadway (1994),Comedy,3.5833333333333335,30.0,11382.0,,comedy bullets over broadway
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,3.6045454545454545,110.0,9331.0,tom clancy,actioncrimedramathriller clear and present danger tom clancy
350,"Client, The (1994)",Drama|Mystery|Thriller,3.3859649122807016,57.0,10731.0,john grisham,"dramamysterythriller client, the john grisham"
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,3.176470588235294,17.0,10464.0,interracial romance,"comedydramaromance corrina, corrina interracial romance"
352,Crooklyn (1994),Comedy|Drama,2.5,2.0,34152.0,,comedydrama crooklyn
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,3.609375,64.0,9495.0,,"actioncrimefantasythriller crow, the"
354,Cobb (1994),Drama,3.3333333333333335,6.0,29973.0,,drama cobb
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,2.357142857142857,42.0,888.0,,"childrencomedyfantasy flintstones, the"
356,Forrest Gump (1994),Comedy|Drama|Romance|War,4.164133738601824,329.0,13.0,shrimp vietnam bubba gump shrimp lieutenant dan stupid is as stupid does bittersweet emotional heartwarming touching,comedydramaromancewar forrest gump shrimp vietnam bubba gump shrimp lieutenant dan stupid is as stupid does bittersweet emotional heartwarming touching
357,Four Weddings and a Funeral (1994),Comedy|Romance,3.5194174757281553,103.0,712.0,wedding,comedyromance four weddings and a funeral wedding
358,Higher Learning (1995),Drama,2.6666666666666665,9.0,16295.0,,drama higher learning
359,I Like It Like That (1994),Comedy|Drama|Romance,3.0,1.0,48992.0,,comedydramaromance i like it like that
360,I Love Trouble (1994),Action|Comedy,2.6875,8.0,10879.0,,actioncomedy i love trouble
361,It Could Happen to You (1994),Comedy|Drama|Romance,3.0588235294117645,17.0,10660.0,gambling,comedydramaromance it could happen to you gambling
362,"Jungle Book, The (1994)",Adventure|Children|Romance,3.5294117647058822,34.0,10714.0,,"adventurechildrenromance jungle book, the"
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,4.0,2.0,41647.0,holocaust in netflix queue,"documentary wonderful, horrible life of leni riefenstahl, the (macht der bilder: leni riefenstahl, die) holocaust in netflix queue"
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,3.941860465116279,172.0,8587.0,disney disney animated feature oscar (best music - original score) soundtrack,"adventureanimationchildrendramamusicalimax lion king, the disney disney animated feature oscar (best music - original score) soundtrack"
365,Little Buddha (1993),Drama,3.25,4.0,1689.0,,drama little buddha
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,2.9166666666666665,12.0,11596.0,,"dramahorrormysterythriller wes craven's new nightmare (nightmare on elm street part 7: freddy's finale, a)"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,3.1847133757961785,157.0,854.0,,"actioncomedycrimefantasy mask, the"
368,Maverick (1994),Adventure|Comedy|Western,3.5,74.0,9359.0,,adventurecomedywestern maverick
369,Mrs. Parker and the Vicious Circle (1994),Drama,4.0,2.0,23333.0,,drama mrs. parker and the vicious circle
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,3.060344827586207,58.0,36593.0,,actioncomedy naked gun 33 1/3: the final insult
371,"Paper, The (1994)",Comedy|Drama,3.3095238095238093,21.0,12280.0,journalism,"comedydrama paper, the journalism"
372,Reality Bites (1994),Comedy|Drama|Romance,2.761904761904762,21.0,2788.0,,comedydramaromance reality bites
373,Red Rock West (1992),Thriller,3.6363636363636362,11.0,10427.0,,thriller red rock west
374,Richie Rich (1994),Children|Comedy,2.2,25.0,11011.0,,childrencomedy richie rich
376,"River Wild, The (1994)",Action|Thriller,3.25,40.0,8987.0,,"actionthriller river wild, the"
377,Speed (1994),Action|Romance|Thriller,3.5292397660818713,171.0,1637.0,bus,actionromancethriller speed bus
378,Speechless (1994),Comedy|Romance,2.7857142857142856,7.0,15128.0,,comedyromance speechless
379,Timecop (1994),Action|Sci-Fi|Thriller,2.5,21.0,8831.0,,actionsci-fithriller timecop
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,3.497191011235955,178.0,36955.0,spies,actionadventurecomedyromancethriller true lies spies
381,When a Man Loves a Woman (1994),Drama|Romance,3.8181818181818183,11.0,10449.0,alcoholism,dramaromance when a man loves a woman alcoholism
